od,tpep_pickup_datetime,PULocationID,DOLocationID,Ex
311873,95930,239,236,73793
311879,95930,90,239,73793
311889,95930,234,186,73793
311908,95930,239,237,73793
311910,95930,234,142,73793
311921,95930,50,48,73793
311923,95930,237,141,73793
311929,95930,162,237,73793
311940,95930,233,246,73793
311963,95958,186,233,73814
311969,95958,68,230,73814
312009,95958,100,170,73814
312014,95958,68,90,73814
312015,95958,237,238,73814
312017,95958,48,186,73814
312024,95958,237,262,73814
312027,95958,90,246,73814
312029,95958,162,170,73814
312033,95958,140,234,73814
312063,95984,237,142,73834
312068,95984,262,162,73834
312071,95984,161,246,73834
312091,95984,229,237,73834
312109,95984,237,239,73834
312111,95984,237,161,73834
312125,95984,162,107,73834
312131,95984,75,151,73834
312139,95984,234,230,73834
312144,95984,43,237,73834
312165,96011,143,238,73855
312177,96011,263,75,73855
312185,96011,140,48,73855
312197,96011,162,137,73855
312207,96011,161,237,73855
312214,96011,234,164,73855
312221,96011,238,143,73855
312248,96011,234,233,73855
312251,96011,161,164,73855
312252,96011,237,107,73855
312262,96038,230,68,73876
312263,96038,161,170,73876
312266,96038,229,233,73876
312272,96038,50,143,73876
312275,96038,186,151,73876
312303,96038,141,237,73876
312325,96038,186,162,73876
312334,96038,68,170,73876
312335,96038,162,90,73876
312344,96038,230,239,73876
312354,96066,236,75,73897
312357,96066,141,161,73897
312371,96066,141,68,73897
312377,96066,50,143,73897
312396,96066,142,50,73897
312408,96066,234,90,73897
312415,96066,238,239,73897
312423,96066,48,161,73897
312444,96066,162,143,73897
312446,96066,262,140,73897
312464,96093,141,236,73918
312471,96093,68,233,73918
312480,96093,236,263,73918
312488,96093,142,162,73918
312511,96093,100,186,73918
312519,96093,239,161,73918
312521,96093,142,230,73918
312541,96093,230,234,73918
312544,96093,48,246,73918
312549,96093,100,230,73918
312568,96120,164,236,73939
312571,96120,140,236,73939
312583,96120,236,141,73939
312588,96120,141,236,73939
312591,96120,100,142,73939
312596,96120,170,262,73939
312605,96120,90,143,73939
312662,96120,170,237,73939
312668,96120,90,234,73939
312676,96120,68,170,73939
312679,96120,229,170,73939
312688,96146,230,100,73959
312692,96146,238,151,73959
312698,96146,246,143,73959
312702,96146,140,161,73959
312703,96146,234,164,73959
312733,96146,164,75,73959
312742,96146,141,237,73959
312748,96146,142,236,73959
312757,96146,230,246,73959
312760,96146,161,164,73959
312797,96174,263,236,73980
312798,96174,161,43,73980
312799,96174,186,234,73980
312811,96174,236,142,73980
312815,96174,237,143,73980
312828,96174,238,170,73980
312863,96174,229,236,73980
312872,96174,186,164,73980
312878,96174,239,24,73980
312882,96174,239,100,73980
312892,96201,238,233,74001
312903,96201,43,100,74001
312916,96201,234,107,74001
312931,96201,100,230,74001
312935,96201,24,151,74001
312949,96201,239,238,74001
312963,96201,142,43,74001
312966,96201,236,161,74001
312970,96201,161,186,74001
312976,96228,239,236,74022
312989,96228,143,75,74022
313011,96228,263,75,74022
313013,96228,230,43,74022
313017,96228,68,161,74022
313021,96228,141,237,74022
313024,96228,234,224,74022
313031,96228,238,239,74022
313039,96228,137,234,74022
313071,96255,262,263,74043
313073,96255,142,230,74043
313083,96255,239,237,74043
313087,96255,186,161,74043
313094,96255,237,68,74043
313108,96255,186,107,74043
313115,96255,161,236,74043
313117,96255,43,162,74043
313126,96255,162,230,74043
313141,96255,246,68,74043
313158,96283,262,141,74064
313164,96283,237,236,74064
313173,96283,162,140,74064
313174,96283,239,50,74064
313203,96283,237,236,74064
313205,96283,161,107,74064
313209,96283,151,238,74064
313212,96283,107,100,74064
313223,96283,237,142,74064
313239,96283,246,170,74064
313261,96309,229,164,74084
313264,96309,229,237,74084
313269,96309,43,141,74084
313275,96309,263,236,74084
313276,96309,237,141,74084
313292,96309,43,237,74084
313306,96309,162,230,74084
313324,96309,238,239,74084
313340,96309,170,161,74084
313352,96309,186,170,74084
313371,96309,239,48,74084
313372,96336,50,161,74105
313384,96336,239,236,74105
313403,96336,90,68,74105
313405,96336,142,239,74105
313409,96336,237,234,74105
313415,96336,230,237,74105
313422,96336,236,237,74105
313426,96336,237,140,74105
313428,96336,263,236,74105
313463,96363,140,263,74126
313470,96363,246,68,74126
313477,96363,236,162,74126
313483,96363,142,236,74126
313489,96363,186,246,74126
313522,96363,140,237,74126
313523,96363,164,43,74126
313533,96363,90,143,74126
313538,96363,263,237,74126
313540,96363,262,239,74126
313555,96363,143,236,74126
313591,96391,229,170,74147
313593,96391,239,230,74147
313604,96391,238,140,74147
313606,96391,90,234,74147
313629,96391,170,142,74147
313633,96391,234,170,74147
313634,96391,230,237,74147
313658,96391,186,230,74147
313661,96391,170,229,74147
313682,96391,142,161,74147
313686,96418,263,237,74168
313700,96418,161,162,74168
313703,96418,237,236,74168
313709,96418,246,142,74168
313735,96418,230,48,74168
313744,96418,161,68,74168
313754,96418,90,246,74168
313769,96418,236,141,74168
313778,96418,161,107,74168
313781,96418,50,48,74168
313782,96445,237,236,74189
313797,96445,238,100,74189
313799,96445,233,237,74189
313821,96445,234,161,74189
313842,96445,186,90,74189
313843,96445,141,263,74189
313847,96445,230,100,74189
313854,96445,234,170,74189
313872,96445,230,48,74189
313875,96445,230,100,74189
313886,96471,237,141,74209
313914,96471,229,137,74209
313919,96471,68,246,74209
313935,96471,234,230,74209
313936,96471,151,142,74209
313939,96471,236,161,74209
313952,96471,161,234,74209
313961,96471,162,68,74209
313970,96471,151,239,74209
313977,96471,143,239,74209
313993,96471,237,236,74209
314000,96499,50,161,74230
314022,96499,237,170,74230
314030,96499,107,137,74230
314034,96499,48,246,74230
314036,96499,100,43,74230
314040,96499,161,239,74230
314042,96499,237,230,74230
314064,96499,161,162,74230
314082,96499,141,236,74230
314099,96499,43,170,74230
314105,96499,142,233,74230
314132,96526,238,43,74251
314140,96526,75,237,74251
314148,96526,100,186,74251
314154,96526,263,141,74251
314168,96526,100,142,74251
314176,96526,161,234,74251
314189,96526,229,107,74251
314199,96526,68,48,74251
314220,96526,186,230,74251
314222,96526,107,170,74251
314236,96553,263,141,74272
314265,96553,170,162,74272
314273,96553,162,229,74272
314274,96553,170,164,74272
314278,96553,262,237,74272
314293,96553,68,170,74272
314297,96553,107,234,74272
314303,96553,236,237,74272
314324,96553,236,162,74272
314338,96553,141,162,74272
314344,96553,230,170,74272
314351,96580,140,75,74293
314352,96580,229,107,74293
314393,96580,161,107,74293
314395,96580,237,186,74293
314405,96580,100,224,74293
314432,96580,137,229,74293
314441,96580,236,170,74293
314442,96580,100,262,74293
314443,96580,162,100,74293
314444,96580,162,237,74293
314457,96580,164,161,74293
314474,96608,236,237,74314
314475,96608,239,143,74314
314476,96608,237,161,74314
314491,96608,100,170,74314
314494,96608,142,161,74314
314505,96608,186,162,74314
314533,96608,238,142,74314
314535,96608,230,43,74314
314546,96608,142,237,74314
314556,96608,100,43,74314
314572,96634,107,233,74334
314574,96634,237,107,74334
314579,96634,140,229,74334
314612,96634,107,234,74334
314650,96634,229,43,74334
314652,96634,151,239,74334
314657,96634,162,100,74334
314658,96634,43,161,74334
314660,96634,239,230,74334
314670,96634,238,151,74334
314694,96661,170,100,74355
314698,96661,143,142,74355
314701,96661,262,161,74355
314729,96661,48,43,74355
314731,96661,48,100,74355
314733,96661,162,170,74355
314745,96661,230,142,74355
314751,96661,142,262,74355
314767,96661,162,230,74355
314772,96661,151,140,74355
314778,96688,230,234,74376
314793,96688,239,48,74376
314804,96688,170,141,74376
314806,96688,237,263,74376
314819,96688,237,229,74376
314839,96688,233,161,74376
314845,96688,24,43,74376
314848,96688,186,263,74376
314855,96688,162,239,74376
314875,96688,186,230,74376
314877,96688,162,237,74376
314885,96716,238,164,74397
314889,96716,162,107,74397
314891,96716,262,161,74397
314894,96716,161,162,74397
314904,96716,236,161,74397
314912,96716,263,140,74397
314913,96716,142,239,74397
314939,96716,170,142,74397
314963,96716,48,50,74397
314972,96716,100,48,74397
314984,96743,141,262,74418
314986,96743,170,68,74418
314999,96743,142,161,74418
315001,96743,237,142,74418
315002,96743,233,170,74418
315003,96743,140,234,74418
315016,96743,68,143,74418
315023,96743,161,234,74418
315026,96743,238,143,74418
315029,96743,162,75,74418
315086,96770,162,164,74439
315087,96770,233,236,74439
315096,96770,140,230,74439
315119,96770,238,237,74439
315124,96770,75,263,74439
315146,96770,236,162,74439
315149,96770,237,75,74439
315172,96770,48,161,74439
315179,96770,186,50,74439
315183,96770,100,170,74439
315197,96796,140,229,74459
315198,96796,24,238,74459
315212,96796,164,161,74459
315219,96796,140,164,74459
315220,96796,170,234,74459
315223,96796,137,229,74459
315233,96796,238,140,74459
315243,96796,246,162,74459
315255,96796,236,239,74459
315267,96796,100,90,74459
315283,96824,43,164,74480
315284,96824,230,161,74480
315285,96824,238,143,74480
315296,96824,234,170,74480
315315,96824,151,237,74480
315321,96824,161,164,74480
315334,96824,68,107,74480
315337,96824,141,140,74480
315365,96824,142,140,74480
315386,96824,100,170,74480
315394,96824,140,141,74480
315407,96851,48,161,74501
315408,96851,75,186,74501
315426,96851,50,143,74501
315437,96851,224,137,74501
315448,96851,263,75,74501
315461,96851,100,234,74501
315493,96851,68,48,74501
315495,96851,246,161,74501
315516,96851,140,50,74501
315518,96851,162,43,74501
315519,96851,234,161,74501
315534,96878,162,107,74522
315535,96878,142,236,74522
315553,96878,142,237,74522
315560,96878,107,161,74522
315583,96878,239,164,74522
315584,96878,143,75,74522
315586,96878,24,239,74522
315588,96878,237,162,74522
315592,96878,142,151,74522
315612,96878,141,43,74522
315622,96905,141,262,74543
315631,96905,143,142,74543
315664,96905,186,141,74543
315666,96905,229,186,74543
315675,96905,170,161,74543
315688,96905,48,246,74543
315699,96905,162,140,74543
315706,96905,262,239,74543
315710,96905,142,237,74543
315716,96905,161,246,74543
315737,96905,236,100,74543
315741,96933,162,237,74564
315770,96933,236,43,74564
315777,96933,246,90,74564
315794,96933,43,142,74564
315810,96933,142,236,74564
315813,96933,237,236,74564
315822,96933,229,170,74564
315835,96933,230,186,74564
315846,96933,164,161,74564
315850,96933,239,50,74564
315862,96959,48,90,74584
315871,96959,236,237,74584
315886,96959,170,237,74584
315887,96959,161,237,74584
315891,96959,164,170,74584
315920,96959,137,233,74584
315924,96959,246,161,74584
315925,96959,75,236,74584
315928,96959,186,230,74584
315941,96959,100,230,74584
315955,96986,229,68,74605
315963,96986,238,237,74605
315964,96986,236,233,74605
315974,96986,239,238,74605
315983,96986,230,162,74605
315984,96986,48,234,74605
315994,96986,140,263,74605
316021,96986,100,230,74605
316026,96986,142,236,74605
316034,96986,186,237,74605
316056,96986,162,142,74605
316070,97013,238,43,74626
316072,97013,262,237,74626
316084,97013,237,170,74626
316086,97013,140,236,74626
316094,97013,262,237,74626
316128,97013,263,140,74626
316153,97013,141,236,74626
316157,97013,68,230,74626
316159,97013,236,263,74626
316164,97013,161,68,74626
316166,97013,236,141,74626
316213,97041,141,237,74647
316215,97041,236,263,74647
316242,97041,161,186,74647
316251,97041,140,141,74647
316259,97041,236,237,74647
316266,97041,246,68,74647
316267,97041,236,161,74647
316270,97041,238,142,74647
316288,97041,238,237,74647
316295,97041,142,48,74647
316313,97041,236,143,74647
316323,97041,234,246,74647
316330,97068,161,100,74668
316349,97068,140,236,74668
316351,97068,48,161,74668
316359,97068,162,233,74668
316371,97068,234,48,74668
316387,97068,170,161,74668
316397,97068,237,142,74668
316410,97068,140,162,74668
316424,97068,237,48,74668
316432,97068,236,237,74668
316439,97068,161,68,74668
316464,97095,170,230,74689
316493,97095,170,229,74689
316498,97095,140,162,74689
316503,97095,170,237,74689
316510,97095,230,43,74689
316512,97095,233,107,74689
316523,97095,90,68,74689
316527,97095,142,161,74689
316539,97095,140,43,74689
316547,97095,263,239,74689
316562,97095,161,140,74689
316593,97121,239,48,74709
316595,97121,137,140,74709
316601,97121,246,68,74709
316607,97121,237,164,74709
316611,97121,142,237,74709
316613,97121,234,161,74709
316626,97121,262,162,74709
316630,97121,262,186,74709
316646,97121,68,161,74709
316649,97121,170,50,74709
316651,97121,186,161,74709
316698,97149,140,237,74730
316699,97149,262,161,74730
316702,97149,238,142,74730
316706,97149,263,230,74730
316761,97149,161,164,74730
316764,97149,234,236,74730
316770,97149,141,236,74730
316781,97149,50,151,74730
316786,97149,107,90,74730
316801,97149,140,141,74730
316810,97149,162,238,74730
316838,97176,263,142,74751
316856,97176,263,141,74751
316861,97176,164,161,74751
316865,97176,151,50,74751
316869,97176,234,237,74751
316870,97176,161,239,74751
316878,97176,263,237,74751
316901,97176,236,239,74751
316906,97176,234,142,74751
316911,97176,140,239,74751
316924,97176,186,170,74751
316947,97203,164,237,74772
316961,97203,161,233,74772
316962,97203,68,170,74772
316989,97203,100,230,74772
316995,97203,238,75,74772
316997,97203,161,90,74772
316999,97203,246,68,74772
317018,97203,230,142,74772
317022,97203,230,186,74772
317039,97203,237,262,74772
317054,97203,142,140,74772
317066,97230,141,162,74793
317074,97230,68,186,74793
317097,97230,233,137,74793
317105,97230,239,161,74793
317111,97230,68,50,74793
317113,97230,48,143,74793
317114,97230,236,237,74793
317128,97230,233,229,74793
317138,97230,142,48,74793
317149,97230,239,142,74793
317161,97230,75,50,74793
317179,97258,48,246,74814
317185,97258,137,236,74814
317188,97258,162,143,74814
317191,97258,237,162,74814
317212,97258,48,43,74814
317223,97258,162,50,74814
317228,97258,43,48,74814
317236,97258,143,236,74814
317243,97258,229,161,74814
317251,97258,140,161,74814
317281,97258,234,161,74814
317297,97258,24,238,74814
317310,97284,161,234,74834
317322,97284,186,170,74834
317333,97284,233,234,74834
317336,97284,140,162,74834
317379,97284,43,246,74834
317383,97284,229,107,74834
317407,97284,142,236,74834
317409,97284,186,239,74834
317410,97284,238,142,74834
317422,97284,162,141,74834
317427,97284,161,246,74834
317435,97311,246,43,74855
317449,97311,229,141,74855
317452,97311,238,143,74855
317462,97311,230,237,74855
317466,97311,161,140,74855
317481,97311,143,140,74855
317510,97311,237,246,74855
317514,97311,238,230,74855
317525,97311,68,170,74855
317532,97311,162,246,74855
317552,97338,107,140,74876
317561,97338,262,263,74876
317577,97338,236,140,74876
317592,97338,237,236,74876
317599,97338,161,237,74876
317603,97338,100,237,74876
317605,97338,143,239,74876
317606,97338,161,137,74876
317607,97338,230,151,74876
317609,97338,233,141,74876
317650,97366,237,262,74897
317654,97366,162,50,74897
317664,97366,234,142,74897
317668,97366,262,141,74897
317672,97366,230,239,74897
317705,97366,237,239,74897
317719,97366,68,164,74897
317738,97366,161,234,74897
317740,97366,237,170,74897
317741,97366,186,161,74897
317748,97393,161,234,74918
317753,97393,143,142,74918
317765,97393,162,236,74918
317767,97393,236,263,74918
317772,97393,141,262,74918
317781,97393,237,236,74918
317799,97393,140,237,74918
317802,97393,100,140,74918
317834,97393,238,239,74918
317846,97393,140,142,74918
317852,97393,233,43,74918
317871,97420,141,236,74939
317877,97420,161,68,74939
317885,97420,143,141,74939
317910,97420,142,48,74939
317914,97420,170,239,74939
317943,97420,164,100,74939
317949,97420,236,237,74939
317951,97420,100,230,74939
317971,97420,141,162,74939
317980,97420,141,161,74939
317985,97420,170,161,74939
317996,97446,141,229,74959
318017,97446,170,237,74959
318023,97446,142,263,74959
318039,97446,161,236,74959
318050,97446,246,140,74959
318053,97446,237,239,74959
318057,97446,43,236,74959
318073,97446,161,100,74959
318077,97446,140,237,74959
318116,97446,237,229,74959
318122,97446,142,238,74959
318126,97446,142,237,74959
318136,97474,186,234,74980
318143,97474,186,164,74980
318151,97474,162,236,74980
318152,97474,161,239,74980
318154,97474,142,48,74980
318161,97474,262,236,74980
318165,97474,162,140,74980
318183,97474,229,237,74980
318194,97474,263,229,74980
318219,97474,186,164,74980
318260,97501,229,186,75001
318262,97501,237,161,75001
318266,97501,48,246,75001
318279,97501,237,170,75001
318299,97501,151,142,75001
318302,97501,237,161,75001
318321,97501,262,140,75001
318327,97501,262,236,75001
318335,97501,233,164,75001
318337,97501,162,246,75001
318354,97501,239,161,75001
318359,97528,170,100,75022
318368,97528,142,68,75022
318410,97528,48,246,75022
318412,97528,233,234,75022
318429,97528,142,234,75022
318433,97528,236,141,75022
318440,97528,170,161,75022
318452,97528,48,50,75022
318453,97528,229,233,75022
318461,97528,162,186,75022
318470,97528,137,233,75022
318506,97555,263,107,75043
318515,97555,262,161,75043
318520,97555,234,75,75043
318538,97555,141,237,75043
318550,97555,236,237,75043
318571,97555,170,230,75043
318578,97555,100,186,75043
318579,97555,140,262,75043
318583,97555,140,170,75043
318587,97555,141,161,75043
318594,97555,186,48,75043
318624,97583,162,237,75064
318644,97583,151,234,75064
318659,97583,48,229,75064
318667,97583,162,237,75064
318671,97583,170,161,75064
318673,97583,68,230,75064
318677,97583,90,142,75064
318679,97583,162,230,75064
318680,97583,162,161,75064
318691,97583,230,237,75064
318707,97583,239,238,75064
318736,97609,236,142,75084
318738,97609,170,48,75084
318744,97609,236,141,75084
318772,97609,238,239,75084
318774,97609,236,141,75084
318775,97609,141,43,75084
318779,97609,141,236,75084
318786,97609,100,161,75084
318791,97609,237,238,75084
318801,97609,161,186,75084
318804,97609,43,236,75084
318827,97636,233,237,75105
318828,97636,142,43,75105
318829,97636,161,170,75105
318838,97636,170,107,75105
318851,97636,239,142,75105
318858,97636,236,233,75105
318867,97636,237,161,75105
318869,97636,48,230,75105
318883,97636,186,161,75105
318913,97636,262,263,75105
318929,97636,170,237,75105
318945,97663,142,48,75126
318946,97663,238,239,75126
318971,97663,239,48,75126
318973,97663,162,161,75126
318977,97663,137,164,75126
318981,97663,186,68,75126
319005,97663,161,234,75126
319006,97663,100,161,75126
319010,97663,107,234,75126
319012,97663,237,170,75126
319029,97663,234,68,75126
319057,97691,186,142,75147
319059,97691,137,170,75147
319063,97691,143,239,75147
319076,97691,236,142,75147
319084,97691,100,186,75147
319100,97691,234,186,75147
319101,97691,161,68,75147
319113,97691,229,170,75147
319128,97691,43,142,75147
319146,97691,236,162,75147
319157,97718,239,262,75168
319158,97718,239,48,75168
319177,97718,239,236,75168
319183,97718,170,141,75168
319194,97718,50,48,75168
319218,97718,170,230,75168
319225,97718,162,170,75168
319226,97718,239,142,75168
319234,97718,239,43,75168
319272,97718,162,50,75168
319280,97718,237,142,75168
319282,97745,140,237,75189
319286,97745,142,151,75189
319295,97745,164,48,75189
319302,97745,161,186,75189
319303,97745,151,238,75189
319316,97745,237,162,75189
319367,97745,186,246,75189
319373,97745,233,237,75189
319384,97745,161,237,75189
319385,97745,234,90,75189
319388,97745,48,162,75189
319403,97771,263,236,75209
319404,97771,162,233,75209
319408,97771,236,237,75209
319434,97771,162,161,75209
319435,97771,162,246,75209
319438,97771,162,141,75209
319450,97771,48,246,75209
319481,97771,170,236,75209
319494,97771,100,50,75209
319498,97771,143,75,75209
319506,97799,263,75,75230
319510,97799,233,107,75230
319514,97799,161,162,75230
319528,97799,162,164,75230
319537,97799,229,239,75230
319564,97799,43,48,75230
319580,97799,246,141,75230
319590,97799,142,48,75230
319595,97799,170,263,75230
319609,97799,43,234,75230
319619,97799,141,151,75230
319641,97826,170,161,75251
319644,97826,48,68,75251
319656,97826,262,263,75251
319671,97826,262,237,75251
319674,97826,230,164,75251
319683,97826,237,239,75251
319706,97826,170,164,75251
319708,97826,230,186,75251
319717,97826,238,239,75251
319734,97826,161,140,75251
319738,97826,239,141,75251
319761,97853,170,161,75272
319768,97853,43,236,75272
319770,97853,142,239,75272
319789,97853,236,237,75272
319800,97853,143,100,75272
319803,97853,164,170,75272
319816,97853,233,100,75272
319819,97853,236,237,75272
319842,97853,246,234,75272
319874,97853,263,236,75272
319875,97853,90,246,75272
319889,97880,239,43,75293
319904,97880,262,236,75293
319908,97880,162,170,75293
319911,97880,236,237,75293
319921,97880,237,162,75293
319928,97880,161,68,75293
319934,97880,164,43,75293
319956,97880,162,137,75293
319969,97880,161,239,75293
319987,97880,142,239,75293
319991,97880,140,137,75293
319998,97880,170,186,75293
320026,97908,236,237,75314
320029,97908,263,100,75314
320051,97908,107,164,75314
320054,97908,236,263,75314
320074,97908,162,170,75314
320076,97908,236,238,75314
320078,97908,246,100,75314
320094,97908,237,236,75314
320097,97908,50,43,75314
320105,97908,262,263,75314
320115,97908,237,239,75314
320132,97934,170,68,75334
320154,97934,68,246,75334
320159,97934,141,237,75334
320177,97934,140,237,75334
320183,97934,237,262,75334
320205,97934,68,230,75334
320211,97934,237,239,75334
320216,97934,246,161,75334
320232,97934,107,170,75334
320237,97934,162,161,75334
320246,97934,236,237,75334
320271,97961,151,142,75355
320283,97961,143,50,75355
320288,97961,142,237,75355
320319,97961,100,161,75355
320321,97961,236,75,75355
320333,97961,162,143,75355
320344,97961,162,140,75355
320362,97961,50,236,75355
320372,97961,90,246,75355
320374,97961,263,236,75355
320391,97961,186,170,75355
320420,97988,100,161,75376
320433,97988,162,164,75376
320441,97988,161,230,75376
320447,97988,237,236,75376
320448,97988,234,43,75376
320472,97988,237,140,75376
320477,97988,140,262,75376
320482,97988,262,263,75376
320487,97988,50,43,75376
320498,97988,140,186,75376
320509,98016,161,141,75397
320535,98016,48,246,75397
320549,98016,229,237,75397
320555,98016,143,24,75397
320562,98016,164,170,75397
320564,98016,140,263,75397
320581,98016,162,186,75397
320588,98016,186,170,75397
320610,98016,48,161,75397
320621,98016,237,229,75397
320630,98016,234,137,75397
320643,98043,140,262,75418
320648,98043,170,233,75418
320649,98043,143,230,75418
320651,98043,43,237,75418
320661,98043,107,164,75418
320663,98043,236,142,75418
320667,98043,170,107,75418
320680,98043,239,238,75418
320713,98043,141,170,75418
320717,98043,143,142,75418
320721,98043,237,238,75418
320752,98043,162,170,75418
320769,98070,237,162,75439
320774,98070,239,238,75439
320780,98070,170,234,75439
320785,98070,107,229,75439
320796,98070,162,107,75439
320799,98070,230,161,75439
320811,98070,186,239,75439
320815,98070,162,141,75439
320818,98070,224,137,75439
320827,98070,137,262,75439
320838,98070,230,170,75439
320892,98096,186,230,75459
320898,98096,230,234,75459
320900,98096,262,236,75459
320901,98096,43,239,75459
320913,98096,237,229,75459
320919,98096,68,234,75459
320929,98096,236,141,75459
320933,98096,239,246,75459
320959,98096,140,236,75459
320967,98096,107,234,75459
321000,98096,143,142,75459
321006,98124,142,170,75480
321011,98124,162,137,75480
321012,98124,24,238,75480
321026,98124,162,107,75480
321027,98124,238,239,75480
321041,98124,90,48,75480
321044,98124,229,161,75480
321049,98124,186,230,75480
321059,98124,137,141,75480
321085,98124,170,224,75480
321092,98124,141,262,75480
321116,98151,246,161,75501
321128,98151,229,262,75501
321134,98151,140,237,75501
321141,98151,161,186,75501
321147,98151,237,234,75501
321152,98151,68,48,75501
321178,98151,164,237,75501
321188,98151,43,161,75501
321192,98151,234,161,75501
321203,98151,236,246,75501
321231,98151,162,161,75501
321243,98178,68,246,75522
321244,98178,237,141,75522
321255,98178,142,162,75522
321267,98178,137,141,75522
321276,98178,170,161,75522
321285,98178,237,141,75522
321313,98178,170,100,75522
321318,98178,142,239,75522
321321,98178,237,238,75522
321360,98178,237,233,75522
321361,98178,234,186,75522
321365,98205,68,161,75543
321369,98205,230,229,75543
321400,98205,164,161,75543
321424,98205,107,170,75543
321427,98205,246,68,75543
321438,98205,140,43,75543
321446,98205,263,236,75543
321448,98205,161,100,75543
321454,98205,107,170,75543
321467,98205,238,142,75543
321479,98205,162,161,75543
321505,98231,239,48,75563
321508,98231,107,170,75563
321510,98231,162,170,75563
321518,98231,137,140,75563
321544,98231,161,229,75563
321556,98231,230,233,75563
321560,98231,100,50,75563
321573,98231,142,100,75563
321599,98231,237,141,75563
321600,98231,162,186,75563
321604,98231,239,142,75563
321616,98259,48,162,75584
321618,98259,142,43,75584
321641,98259,239,186,75584
321650,98259,224,68,75584
321654,98259,48,68,75584
321657,98259,162,140,75584
321692,98259,161,50,75584
321702,98259,142,239,75584
321704,98259,237,236,75584
321713,98259,236,161,75584
321715,98259,161,141,75584
321724,98286,236,237,75605
321727,98286,170,238,75605
321729,98286,229,237,75605
321732,98286,141,233,75605
321765,98286,162,141,75605
321772,98286,170,161,75605
321776,98286,262,236,75605
321779,98286,234,236,75605
321814,98286,237,236,75605
321848,98286,50,234,75605
321851,98286,236,263,75605
321869,98313,186,161,75626
321874,98313,162,100,75626
321886,98313,238,239,75626
321890,98313,170,237,75626
321909,98313,43,239,75626
321923,98313,263,233,75626
321930,98313,151,263,75626
321934,98313,236,237,75626
321935,98313,164,50,75626
321944,98313,236,43,75626
321981,98341,161,170,75647
321993,98341,170,186,75647
322002,98341,162,75,75647
322003,98341,100,68,75647
322014,98341,90,164,75647
322025,98341,237,236,75647
322027,98341,161,170,75647
322042,98341,140,237,75647
322043,98341,142,143,75647
322054,98341,236,162,75647
322064,98341,162,237,75647
322082,98341,239,237,75647
322109,98368,90,170,75668
322151,98368,246,238,75668
322154,98368,142,263,75668
322162,98368,140,141,75668
322163,98368,164,162,75668
322166,98368,233,107,75668
322170,98368,234,236,75668
322180,98368,230,162,75668
322184,98368,234,143,75668
322185,98368,140,236,75668
322207,98395,238,239,75689
322212,98395,263,236,75689
322213,98395,239,43,75689
322218,98395,141,162,75689
322252,98395,238,236,75689
322264,98395,234,162,75689
322267,98395,161,170,75689
322272,98395,164,170,75689
322276,98395,100,186,75689
322277,98395,234,68,75689
322317,98421,238,75,75709
322319,98421,234,161,75709
322322,98421,43,239,75709
322329,98421,143,137,75709
322356,98421,142,68,75709
322358,98421,237,262,75709
322361,98421,161,234,75709
322389,98421,162,107,75709
322394,98421,161,236,75709
322395,98421,164,234,75709
322414,98449,137,100,75730
322418,98449,141,263,75730
322422,98449,164,229,75730
322425,98449,229,230,75730
322437,98449,236,161,75730
322458,98449,236,237,75730
322460,98449,107,229,75730
322461,98449,140,239,75730
322464,98449,107,161,75730
322521,98449,236,140,75730
322523,98449,237,262,75730
322533,98476,233,234,75751
322542,98476,161,186,75751
322556,98476,48,100,75751
322573,98476,237,236,75751
322596,98476,224,234,75751
322602,98476,234,161,75751
322603,98476,237,170,75751
322605,98476,107,137,75751
322615,98476,239,142,75751
322625,98476,236,143,75751
322655,98503,236,237,75772
322678,98503,234,90,75772
322693,98503,237,262,75772
322696,98503,186,237,75772
322699,98503,141,164,75772
322706,98503,142,68,75772
322708,98503,237,236,75772
322717,98503,230,50,75772
322734,98503,237,161,75772
322743,98503,100,170,75772
322750,98503,137,141,75772
322766,98530,236,263,75793
322782,98530,140,141,75793
322802,98530,186,162,75793
322812,98530,24,151,75793
322823,98530,230,164,75793
322837,98530,162,263,75793
322850,98530,236,262,75793
322869,98530,238,236,75793
322877,98530,161,229,75793
322880,98530,162,142,75793
322881,98530,237,236,75793
322897,98558,186,90,75814
322914,98558,230,186,75814
322915,98558,161,234,75814
322921,98558,224,107,75814
322925,98558,140,262,75814
322931,98558,100,246,75814
322934,98558,141,236,75814
322959,98558,170,48,75814
322992,98558,162,140,75814
322993,98558,186,137,75814
323002,98558,142,236,75814
323004,98584,239,141,75834
323017,98584,236,237,75834
323025,98584,68,164,75834
323027,98584,230,246,75834
323028,98584,141,161,75834
323032,98584,262,236,75834
323036,98584,161,186,75834
323051,98584,142,230,75834
323065,98584,140,236,75834
323091,98584,239,48,75834
323125,98611,236,237,75855
323144,98611,236,237,75855
323146,98611,137,233,75855
323148,98611,151,24,75855
323152,98611,236,239,75855
323154,98611,238,237,75855
323165,98611,151,170,75855
323173,98611,151,238,75855
323180,98611,151,239,75855
323189,98611,142,236,75855
323198,98611,164,186,75855
323222,98638,263,262,75876
323238,98638,236,237,75876
323259,98638,75,43,75876
323272,98638,237,236,75876
323278,98638,236,239,75876
323287,98638,107,68,75876
323294,98638,107,170,75876
323322,98638,230,186,75876
323323,98638,151,43,75876
323325,98638,161,233,75876
323334,98638,161,142,75876
323337,98666,141,137,75897
323344,98666,162,143,75897
